sentence_id,method,method_full_name,error_type,source_raw,target_raw,gold_tokenization,prediction_tokenization,local_gold_tokens,local_pred_tokens,local_span_start,local_span_end,local_raw_text,gold_internal_boundaries,pred_internal_boundaries,extra_boundaries,missing_boundaries,explanation,is_short_sentence,is_natural_example_candidate,notes,chunk_index
601,P2,P2 Similarity-based projection,over,即使这项规定有可能造成一个争论，不过站在青少年的立场上考虑此项规定是件很好措施。这可能是一个新的起点，我想，今后这样措施陆续出台，把我们的周围，生活环境调整一下，给不吸烟的人带来一个良好的生活空间，给像我这样吸烟人带来一个放弃不吸烟的环境。,即使这项规定有可能造成一次争论，不过站在青少年的立场上考虑此项规定是件很好的措施。这可能是一个新的起点，我想，今后像这样的措施陆续出台，把我们周围的生活环境调整一下，给不吸烟的人带来一个良好的生活空间，给像我这样吸烟的人带来一个放弃吸烟的环境。,即使 这项 规定 有 可能 造成 一个 争论 ， 不过 站 在 青少年 的 立场 上 考虑 此 项 规定 是 件 很 好 措施 。 这 可能 是 一个 新 的 起点 ， 我 想 ， 今后 这样 措施 陆续 出台 ， 把 我们 的 周围 ， 生活 环境 调整 一下 ， 给 不 吸烟 的 人 带来 一个 良好 的 生活 空间 ， 给 像 我 这样 吸烟 人 带来 一个 放弃 不 吸烟 的 环境 。,即使 这 项 规定 有 可能 造成 一 个 争论 ， 不过 站 在 青少年 的 立场 上 考虑 此 项 规定 是 件 很 好 措施 。 这 可能 是 一个 新 的 起点 ， 我 想 ， 今后 这样 措施 陆续 出台 ， 把 我们 的 周围 ， 生活 环境 调整 一下 ， 给 不 吸烟 的 人 带来 一个 良好 的 生活 空间 ， 给 像 我 这样 吸烟人 带来 一个 放弃 不 吸烟 的 环境 。,这项,这 / 项,2,4,这项,[],[3],[3],[],"The prediction inserts an extra boundary inside the gold token [这项], producing [这 / 项].",False,False,,1
601,P2,P2 Similarity-based projection,over,即使这项规定有可能造成一个争论，不过站在青少年的立场上考虑此项规定是件很好措施。这可能是一个新的起点，我想，今后这样措施陆续出台，把我们的周围，生活环境调整一下，给不吸烟的人带来一个良好的生活空间，给像我这样吸烟人带来一个放弃不吸烟的环境。,即使这项规定有可能造成一次争论，不过站在青少年的立场上考虑此项规定是件很好的措施。这可能是一个新的起点，我想，今后像这样的措施陆续出台，把我们周围的生活环境调整一下，给不吸烟的人带来一个良好的生活空间，给像我这样吸烟的人带来一个放弃吸烟的环境。,即使 这项 规定 有 可能 造成 一个 争论 ， 不过 站 在 青少年 的 立场 上 考虑 此 项 规定 是 件 很 好 措施 。 这 可能 是 一个 新 的 起点 ， 我 想 ， 今后 这样 措施 陆续 出台 ， 把 我们 的 周围 ， 生活 环境 调整 一下 ， 给 不 吸烟 的 人 带来 一个 良好 的 生活 空间 ， 给 像 我 这样 吸烟 人 带来 一个 放弃 不 吸烟 的 环境 。,即使 这 项 规定 有 可能 造成 一 个 争论 ， 不过 站 在 青少年 的 立场 上 考虑 此 项 规定 是 件 很 好 措施 。 这 可能 是 一个 新 的 起点 ， 我 想 ， 今后 这样 措施 陆续 出台 ， 把 我们 的 周围 ， 生活 环境 调整 一下 ， 给 不 吸烟 的 人 带来 一个 良好 的 生活 空间 ， 给 像 我 这样 吸烟人 带来 一个 放弃 不 吸烟 的 环境 。,一个,一 / 个,11,13,一个,[],[12],[12],[],"The prediction inserts an extra boundary inside the gold token [一个], producing [一 / 个].",False,False,,2
601,P2,P2 Similarity-based projection,under,即使这项规定有可能造成一个争论，不过站在青少年的立场上考虑此项规定是件很好措施。这可能是一个新的起点，我想，今后这样措施陆续出台，把我们的周围，生活环境调整一下，给不吸烟的人带来一个良好的生活空间，给像我这样吸烟人带来一个放弃不吸烟的环境。,即使这项规定有可能造成一次争论，不过站在青少年的立场上考虑此项规定是件很好的措施。这可能是一个新的起点，我想，今后像这样的措施陆续出台，把我们周围的生活环境调整一下，给不吸烟的人带来一个良好的生活空间，给像我这样吸烟的人带来一个放弃吸烟的环境。,即使 这项 规定 有 可能 造成 一个 争论 ， 不过 站 在 青少年 的 立场 上 考虑 此 项 规定 是 件 很 好 措施 。 这 可能 是 一个 新 的 起点 ， 我 想 ， 今后 这样 措施 陆续 出台 ， 把 我们 的 周围 ， 生活 环境 调整 一下 ， 给 不 吸烟 的 人 带来 一个 良好 的 生活 空间 ， 给 像 我 这样 吸烟 人 带来 一个 放弃 不 吸烟 的 环境 。,即使 这 项 规定 有 可能 造成 一 个 争论 ， 不过 站 在 青少年 的 立场 上 考虑 此 项 规定 是 件 很 好 措施 。 这 可能 是 一个 新 的 起点 ， 我 想 ， 今后 这样 措施 陆续 出台 ， 把 我们 的 周围 ， 生活 环境 调整 一下 ， 给 不 吸烟 的 人 带来 一个 良好 的 生活 空间 ， 给 像 我 这样 吸烟人 带来 一个 放弃 不 吸烟 的 环境 。,吸烟 / 人,吸烟人,104,107,吸烟人,[106],[],[],[106],"The prediction misses the gold boundary between [吸烟] and [人], merging them into [吸烟人].",False,False,,3
602,P2,P2 Similarity-based projection,over,北京的交通很挤，可是我一经对这个城市的环境很熟悉。我认为北京的天气不舒适，再说没有春天。我大学毕业一后要去中国工作。,北京的交通很拥挤，可是我已经对这个城市的环境很熟悉了。我认为北京的天气令人不舒适，而且没有春天。我大学毕业以后要去中国工作。,北京 的 交通 很 挤 ， 可是 我 一经 对 这个 城市 的 环境 很 熟悉 。 我 认为 北京 的 天气 不 舒适 ， 再说 没有 春天 。 我 大学 毕业 一后 要 去 中国 工作 。,北京 的 交通 很 挤 ， 可是 我 一经 对 这个 城市 的 环境 很 熟悉 。 我 认为 北京 的 天气 不 舒适 ， 再说 没有 春天 。 我 大学 毕业 一 后 要 去 中国 工作 。,一后,一 / 后,49,51,一后,[],[50],[50],[],"The prediction inserts an extra boundary inside the gold token [一后], producing [一 / 后].",False,True,,1
603,P2,P2 Similarity-based projection,over,吸烟的时候，因为香烟的有害物质，肝、肺等器官容易变坏，如果多吸烟的话，会得严重的病。特别是青少年吸烟的话，他们会受得成长障碍。,吸烟的时候，因为香烟的有害物质，肝、肺等器官容易变坏，如果多吸烟的话，会得严重的病。特别是青少年吸烟的话，他们的成长会受到阻碍。,吸烟 的 时候 ， 因为 香烟 的 有害 物质 ， 肝 、 肺 等 器官 容易 变 坏 ， 如果 多 吸烟 的话 ， 会 得 严重 的 病 。 特别 是 青少年 吸烟 的话 ， 他们 会 受得 成长 障碍 。,吸烟 的 时候 ， 因为 香烟 的 有害 物质 ， 肝 、 肺 等 器官 容易 变 坏 ， 如果 多 吸烟 的话 ， 会 得 严重 的 病 。 特别 是 青少年 吸烟 的话 ， 他们 会 受 得 成长 障碍 。,受得,受 / 得,56,58,受得,[],[57],[57],[],"The prediction inserts an extra boundary inside the gold token [受得], producing [受 / 得].",False,False,,1
612,P2,P2 Similarity-based projection,over,最近，一些音乐评论家发表轻视流星歌曲的一些观点，有些人以致蔑视流行歌曲。,最近，一些音乐评论家发表轻视流行歌曲的一些观点，以致于有些人蔑视流行歌曲。,最近 ， 一些 音乐 评论家 发表 轻视 流星歌曲 的 一些 观点 ， 有些 人 以致 蔑视 流行歌曲 。,最近 ， 一些 音乐 评论家 发表 轻视 流星 歌曲 的 一些 观点 ， 有些 人 以致 蔑视 流行歌曲 。,流星歌曲,流星 / 歌曲,14,18,流星歌曲,[],[16],[16],[],"The prediction inserts an extra boundary inside the gold token [流星歌曲], producing [流星 / 歌曲].",False,True,,1
617,P2,P2 Similarity-based projection,under,我觉得，这篇文章里政府出台的一项规定是将来对公众有利益的事情。,我觉得，这篇文章里政府出台的一项规定是将来对公众有利的事情。,我 觉得 ， 这 篇 文章 里 政府 出台 的 一 项 规定 是 将来 对 公众 有 利益 的 事情 。,我 觉得 ， 这 篇 文章 里 政府 出台 的 一 项 规定 是 将来 对 公众 有利益 的 事情 。,有 / 利益,有利益,24,27,有利益,[25],[],[],[25],"The prediction misses the gold boundary between [有] and [利益], merging them into [有利益].",False,False,,1
621,P2,P2 Similarity-based projection,under,当然大家都盼望自己的小孩成才，所以在你们小时候就对他们的教育严阵以待和处处管教，虽说不是坏事，但也因此使小孩失去了不少童年该有的快乐回忆，所以在小孩的生活中，父母不仅仅是养育者的身份，也是在扮演着老师的责任，而人的一生绝大部分关键都是在儿童时产生，所以在孩子上学前父母就是孩子的第一任老师。,当然大家都盼望自己的小孩成才。所以你们在他们小时候就对他们的教育进行严抓并处处管教，虽说不是坏事，但也因此使小孩失去了不少童年该有的快乐回忆。所以在小孩的生活中，父母不仅仅是养育者的身份，也是在扮演着老师的角色。而人的一生绝大部分关键思想都是在儿童时产生的，所以在孩子上学前，父母就是孩子的第一任老师。,当然 大家 都 盼望 自己 的 小孩 成才 ， 所以 在 你们 小时候 就 对 他们 的 教育 严阵以待 和 处处 管教 ， 虽说 不 是 坏事 ， 但 也 因 此 使 小孩 失去 了 不少 童年 该 有 的 快乐 回忆 ， 所以 在 小孩 的 生活 中 ， 父母 不仅仅 是 养育者 的 身份 ， 也 是 在 扮演 着 老师 的 责任 ， 而 人 的 一生 绝大部分 关键 都 是 在 儿童 时 产生 ， 所以 在 孩子 上学 前 父母 就 是 孩子 的 第一 任 老师 。,当然 大家 都 盼望 自己 的 小孩 成才 ， 所以 在 你们 小时候 就 对 他们 的 教育 严阵以待 和 处处 管教 ， 虽说 不 是 坏事 ， 但 也 因此 使 小孩 失去 了 不少 童年 该 有 的 快乐 回忆 ， 所以 在 小孩 的 生活 中 ， 父母 不仅仅 是 养育者 的 身份 ， 也 是 在 扮演 着 老师 的 责任 ， 而 人 的 一生 绝大部分 关键 都 是 在 儿童 时 产生 ， 所以 在 孩子 上学 前 父母 就 是 孩子 的 第一 任 老师 。,因 / 此,因此,49,51,因此,[50],[],[],[50],"The prediction misses the gold boundary between [因] and [此], merging them into [因此].",False,False,,1
628,P2,P2 Similarity-based projection,under,其实就按照我个人所经历过的学生时代来说吧，这男女分校好还是混合好倒是各有各的说法，赞成分校者谓说可以提防男女少年过于早熟早恋，甚至于“偷尝禁果”但个人认为多数实行分校制者实际上都是一些所谓比较“名牌”的学校因此为“名”而分者是更大的考量。,其实就按照我个人所经历过的学生时代来说吧，是男女分校好还是混合好倒是各有各的说法，赞成分校者认为分校可以提防男女少年过于早熟早恋，甚至“偷尝禁果”，但个人认为多数实行分校制者实际上都是一些所谓比较“名牌”的学校，“名”是更大的考量。,其实 就 按照 我 个人 所 经历 过 的 学生 时代 来说 吧 ， 这 男女 分校 好 还是 混合 好 倒是 各 有 各 的 说法 ， 赞成 分校 者 谓 说 可以 提防 男女 少年 过于 早熟 早恋 ， 甚至于 “ 偷尝 禁果 ” 但 个人 认为 多数 实行 分校制 者 实际上 都 是 一些 所谓 比较 “ 名牌 ” 的 学校 因此 为 “ 名 ” 而 分 者 是 更 大 的 考量 。,其实 就 按照 我 个人 所 经历 过 的 学生 时代 来说 吧 ， 这 男女 分校 好 还是 混合 好 倒是 各 有 各 的 说法 ， 赞成 分校 者 谓 说 可以 提防 男女 少年 过于 早熟 早恋 ， 甚至于 “ 偷尝 禁果 ” 但 个人 认为 多数 实行 分校制 者 实际上 都 是 一些 所谓 比较 “ 名牌 ” 的 学校 因此 为 “ 名 ” 而 分者 是 更 大 的 考量 。,分 / 者,分者,110,112,分者,[111],[],[],[111],"The prediction misses the gold boundary between [分] and [者], merging them into [分者].",False,False,,1
631,P2,P2 Similarity-based projection,over,所以我少就不理他了。,所以我就不理他了。,所以 我 少就 不 理 他 了 。,所以 我 少 就 不 理 他 了 。,少就,少 / 就,3,5,少就,[],[4],[4],[],"The prediction inserts an extra boundary inside the gold token [少就], producing [少 / 就].",True,True,,1
647,P2,P2 Similarity-based projection,drift,自古至今，男欢女爱，在东西方的眼中各有不同的看法。先说西方洋人喜欢追求浪漫、刺激的一见钟情，快熟式的恋爱方式，对我们中国人来说，可说是见怪不怪。,自古至今，男欢女爱，在东西方的眼中各有看法。先说西方洋人喜欢追求浪漫、刺激的一见钟情那样快餐式的恋爱方式，对我们中国人来说，可谓是见怪不怪。,自古至 今 ， 男 欢 女爱 ， 在 东西方 的 眼中 各 有 不同 的 看法 。 先 说 西方 洋人 喜欢 追求 浪漫 、 刺激 的 一见钟情 ， 快熟式 的 恋爱 方式 ， 对 我们 中国 人 来说 ， 可说 是 见怪不怪 。,自古至 今 ， 男 欢 女爱 ， 在 东西方 的 眼中 各 有 不同 的 看法 。 先 说 西方 洋人 喜欢 追求 浪漫 、 刺激 的 一见钟情 ， 快熟式 的 恋爱 方式 ， 对 我们 中国 人 来说 ， 可 说是 见怪不怪 。,可说 / 是,可 / 说是,64,67,可说是,[66],[65],[65],[66],"The prediction places a boundary at offset [65] instead of the gold offset [66], resulting in a shifted local segmentation.",False,True,,1
679,P2,P2 Similarity-based projection,under,我经常就把一本书带在身边，无论是在地铁里、公共汽车上，或是在飞机航途中，我都能随时打开手中的书，让自己漫游在书中的世界里。,我经常把一本书带在身边，无论是在地铁里、公共汽车上，还是在飞机航行途中，我都能随时打开手中的书，让自己漫游在书中的世界。,我 经常 就 把 一 本 书 带 在 身边 ， 无论是 在 地铁 里 、 公共 汽车 上 ， 或是 在 飞机 航 途 中 ， 我 都 能 随时 打开 手中 的 书 ， 让 自己 漫游 在 书 中 的 世界 里 。,我 经常 就 把 一 本 书 带 在 身边 ， 无论是 在 地铁 里 、 公共 汽车 上 ， 或是 在 飞机 航途中 ， 我 都 能 随时 打开 手中 的 书 ， 让 自己 漫游 在 书 中 的 世界 里 。,航 / 途 / 中,航途中,32,35,航途中,"[33, 34]",[],[],"[33, 34]","The prediction misses the gold boundary between [航] and [途], merging them into [航途中].",False,True,,1
683,P2,P2 Similarity-based projection,under,但当时我的对抽烟的想法打负了这个诱惑。我是个网球迷，从十五岁的时候开始打的球。对一个运动爱好者来说管理自己的健康应该十二分重视，我的想法也是一样。后来过了十多年了，社会的对抽烟的观念也发展到一样的方向了。,但当时我对抽烟的想法打败了这个诱惑。我是个网球迷，从十五岁的时候开始打网球。一个运动爱好者对管理自己的健康应该十二分重视，我的想法也是这样。后来过了十多年了，社会上对抽烟的观念也发展到一样的方向了。,但 当时 我 的 对 抽烟 的 想法 打负 了 这个 诱惑 。 我 是 个 网球迷 ， 从 十五 岁 的 时候 开始 打 的 球 。 对 一个 运动 爱好者 来说 管理 自己 的 健康 应该 十二 分 重视 ， 我 的 想法 也 是 一样 。 后来 过 了 十 多 年 了 ， 社会 的 对 抽烟 的 观念 也 发展 到 一样 的 方向 了 。,但 当时 我 的 对 抽烟 的 想法 打负 了 这个 诱惑 。 我 是 个 网球迷 ， 从 十五 岁 的 时候 开始 打 的 球 。 对 一个 运动 爱好者 来说 管理 自己 的 健康 应该 十二分 重视 ， 我 的 想法 也 是 一样 。 后来 过 了 十 多 年 了 ， 社会 的 对 抽烟 的 观念 也 发展 到 一样 的 方向 了 。,十二 / 分,十二分,58,61,十二分,[60],[],[],[60],"The prediction misses the gold boundary between [十二] and [分], merging them into [十二分].",False,False,,1
685,P2,P2 Similarity-based projection,over,向孩子表示模范、榜样是父母的责任。那么，如果父母不负责这个责任的话，如何影响孩子的成长呢？,成为孩子的模范、榜样是父母的责任。那么，如果父母不负起这个责任的话，如何促进孩子的成长呢？,向 孩子 表示 模范 、 榜样 是 父母 的 责任 。 那么 ， 如果 父母 不 负责 这个 责任 的话 ， 如何 影响 孩子 的 成长 呢 ？,向 孩子 表示 模范 、 榜样 是 父母 的 责任 。 那么 ， 如果 父母 不 负 责 这个 责任 的话 ， 如何 影响 孩子 的 成长 呢 ？,负责,负 / 责,25,27,负责,[],[26],[26],[],"The prediction inserts an extra boundary inside the gold token [负责], producing [负 / 责].",False,True,,1
689,P2,P2 Similarity-based projection,under,第二，人生中一定找个喜欢的运动。所以我从小开始去雪山滑滑雪，夏天的时候，去海岸游泳。这是我的爱好和喜欢的运动类。,第二，人生中一定要找个喜欢的运动。所以我从小开始去雪山滑雪，夏天的时候，去海岸游泳。这是我的爱好和喜欢的运动。,第二 ， 人生 中 一定 找 个 喜欢 的 运动 。 所以 我 从小 开始 去 雪山 滑滑雪 ， 夏天 的 时候 ， 去 海岸 游泳 。 这 是 我 的 爱好 和 喜欢 的 运动 类 。,第二 ， 人生 中 一定 找 个 喜欢 的 运动 。 所以 我 从小 开始 去 雪山 滑滑雪 ， 夏天 的 时候 ， 去 海岸 游泳 。 这 是 我 的 爱好 和 喜欢 的 运动类 。,运动 / 类,运动类,52,55,运动类,[54],[],[],[54],"The prediction misses the gold boundary between [运动] and [类], merging them into [运动类].",False,True,,1
701,P2,P2 Similarity-based projection,over,刚刚看了一下题目，心里禁不出笑了出来，我仔细地思考，难道吸烟不影响身体的哪里呢？尤其是肺，其次是嗓子，皮肤，骨，儿童发育，算我是一个久年的吸烟狂的经验来看，自从我吸烟之后，没有一天是活力十足的。,刚刚看了一下题目，不禁笑出声来。我仔细地思考，吸烟对身体的哪里不影响呢？尤其是肺，其次是嗓子、皮肤、骨，尤其是儿童发育，依我一个九年的吸烟狂的经验来看，自从我吸烟之后，没有一天是活力十足的。,刚刚 看 了 一下 题目 ， 心里 禁不出 笑 了 出来 ， 我 仔细 地 思考 ， 难道 吸烟 不 影响 身体 的 哪里 呢 ？ 尤其 是 肺 ， 其次 是 嗓子 ， 皮肤 ， 骨 ， 儿童 发育 ， 算 我 是 一个 久年 的 吸烟狂 的 经验 来 看 ， 自从 我 吸烟 之后 ， 没有 一 天 是 活力 十足 的 。,刚刚 看 了 一下 题目 ， 心里 禁 不 出 笑 了 出来 ， 我 仔细 地 思考 ， 难道 吸烟 不 影响 身体 的 哪里 呢 ？ 尤其 是 肺 ， 其次 是 嗓子 ， 皮肤 ， 骨 ， 儿童 发育 ， 算 我 是 一个 久年 的 吸烟狂 的 经验 来 看 ， 自从 我 吸烟 之后 ， 没有 一 天 是 活力 十足 的 。,禁不出,禁 / 不 / 出,11,14,禁不出,[],"[12, 13]","[12, 13]",[],"The prediction inserts an extra boundary inside the gold token [禁不出], producing [禁 / 不 / 出].",False,False,,1
708,P2,P2 Similarity-based projection,under,根据科学家的研究，吸烟给身体会带来坏处，还有对社会公众利益也带来了伤害。,根据科学家的研究，吸烟会给身体带来坏处，还有给社会公众利益也带来了伤害。,根据 科学家 的 研究 ， 吸烟 给 身体 会 带来 坏处 ， 还有 对 社会 公众 利益 也 带来 了 伤害 。,根据 科学家 的 研究 ， 吸烟 给 身体会 带来 坏处 ， 还有 对 社会 公众 利益 也 带来 了 伤害 。,身体 / 会,身体会,12,15,身体会,[14],[],[],[14],"The prediction misses the gold boundary between [身体] and [会], merging them into [身体会].",False,False,,1
715,P2,P2 Similarity-based projection,under,我觉得中国人的生活习惯一定是好的：他们爱吃菜，豆腐，不太爱吃肥肉等等。他们也爱作运动。大家都在公场一起联系。这个当然是好习惯。,我觉得中国人的生活习惯一定是好的，比如他们爱吃菜，豆腐，不太爱吃肥肉等等。他们也爱运动，大家都在公共场合一起练习。这些当然都是好习惯。,我 觉得 中国 人 的 生活 习惯 一定 是 好 的 ： 他们 爱 吃 菜 ， 豆腐 ， 不 太 爱 吃 肥肉 等等 。 他们 也 爱 作 运动 。 大家 都 在 公 场 一起 联系 。 这个 当然 是 好 习惯 。,我 觉得 中国 人 的 生活 习惯 一定 是 好 的 ： 他们 爱 吃 菜 ， 豆腐 ， 不 太 爱 吃 肥肉 等等 。 他们 也 爱 作 运动 。 大家 都 在 公场 一起 联系 。 这个 当然 是 好 习惯 。,公 / 场,公场,47,49,公场,[48],[],[],[48],"The prediction misses the gold boundary between [公] and [场], merging them into [公场].",False,True,,1
722,P2,P2 Similarity-based projection,under,在欧州，人们第一次抽烟是在西班牙开始的，他们从美国拿回来。从十六世纪开始，欧州人就抽烟。开始的时候只有有钱人可以抽，因为是奢侈品。开始时大多数男人抽烟，然后女人都抽。抽烟成为每天的必须品，有些人要每个小时出去抽，有些更多。,在欧洲，人们第一次抽烟是从西班牙开始的，他们从美国拿回来烟。从十六世纪开始，欧洲人就抽烟。开始的时候只有有钱人可以抽，因为是奢侈品。开始时是大多数男人抽烟，然后女人也抽。香烟成为每天的必需品，有些人要每个小时都出去抽，有些更多。,在 欧州 ， 人们 第一 次 抽烟 是 在 西班牙 开始 的 ， 他们 从 美国 拿 回来 。 从 十六 世纪 开始 ， 欧州 人 就 抽烟 。 开始 的 时候 只有 有钱 人 可以 抽 ， 因为 是 奢侈品 。 开始 时 大多数 男人 抽烟 ， 然后 女人 都 抽 。 抽烟 成为 每天 的 必须品 ， 有些 人 要 每个 小时 出去 抽 ， 有些 更 多 。,在 欧州 ， 人们 第一 次 抽烟 是 在 西班牙 开始 的 ， 他们 从 美国 拿 回来 。 从 十六 世纪 开始 ， 欧州人 就 抽烟 。 开始 的 时候 只有 有钱 人 可以 抽 ， 因为 是 奢侈品 。 开始 时 大多数 男人 抽烟 ， 然后 女人 都 抽 。 抽烟 成为 每天 的 必须品 ， 有些 人 要 每个 小时 出去 抽 ， 有些 更 多 。,欧州 / 人,欧州人,37,40,欧州人,[39],[],[],[39],"The prediction misses the gold boundary between [欧州] and [人], merging them into [欧州人].",False,False,,1
731,P2,P2 Similarity-based projection,under,而且，污染的农产品也可以用各种方法来减少对身体的危害，比如说，蔬菜呢，炒着吃不要吃生的，要是吃生的话，吃葡萄酒。,而且，对于被污染的农产品也可以用各种方法来减少其对身体的危害，比如说，蔬菜呢，炒着吃不要吃生的，要是生吃的话，先喝葡萄酒。,而且 ， 污染 的 农产品 也 可以 用 各种 方法 来 减少 对 身体 的 危害 ， 比如说 ， 蔬菜 呢 ， 炒 着 吃 不要 吃 生 的 ， 要是 吃 生 的话 ， 吃 葡萄酒 。,而且 ， 污染 的 农产品 也 可以 用 各种 方法 来 减少 对 身体 的 危害 ， 比如说 ， 蔬菜 呢 ， 炒 着 吃 不要 吃 生 的 ， 要是 吃生 的话 ， 吃 葡萄酒 。,吃 / 生,吃生,46,48,吃生,[47],[],[],[47],"The prediction misses the gold boundary between [吃] and [生], merging them into [吃生].",False,True,,1
733,P2,P2 Similarity-based projection,under,一般上通过介绍人介绍的异性多数会是害羞型且工作忙碌的一群，这批人多数有学问的基础他们的学历也高，又有经济基础，只要有足够的时间培养彼此的情趣，又能进一步去认识对方的品性修养、处世待人和嗜好，跟他们进一步的了解，你就能发现这样的异性是否适合你的要求标准。,一般通过介绍人介绍的异性多数会是害羞型且工作忙碌的一群人，这批人多数有学问的基础，他们的学历也高，又有经济基础，只要有足够的时间培养彼此的情趣，就能进一步去认识对方的品性修养、处世待人和嗜好，跟他们进一步地了解，你就能发现这样的异性是否适合你的要求标准。,一般 上 通过 介绍人 介绍 的 异性 多数 会 是 害羞型 且 工作 忙碌 的 一 群 ， 这 批 人 多数 有 学问 的 基础 他们 的 学历 也 高 ， 又 有 经济基础 ， 只要 有 足够 的 时间 培养 彼此 的 情趣 ， 又 能 进一步 去 认识 对方 的 品性 修养 、 处世 待人 和 嗜好 ， 跟 他们 进一步 的 了解 ， 你 就 能 发现 这样 的 异性 是否 适合 你 的 要求 标准 。,一般上 通过 介绍人 介绍 的 异性 多数 会 是 害羞型 且 工作 忙碌 的 一 群 ， 这 批 人 多数 有 学问 的 基础 他们 的 学历 也 高 ， 又 有 经济基础 ， 只要 有 足够 的 时间 培养 彼此 的 情趣 ， 又 能 进一步 去 认识 对方 的 品性 修养 、 处世 待人 和 嗜好 ， 跟 他们 进一步 的 了解 ， 你 就 能 发现 这样 的 异性 是否 适合 你 的 要求 标准 。,一般 / 上,一般上,0,3,一般上,[2],[],[],[2],"The prediction misses the gold boundary between [一般] and [上], merging them into [一般上].",False,False,,1
736,P2,P2 Similarity-based projection,over,就是说，这里，各课有tutorial。,就是说，这里各科都有tutorial。,就是说 ， 这里 ， 各课 有 tutorial 。,就是说 ， 这里 ， 各 课 有 tutorial 。,各课,各 / 课,7,9,各课,[],[8],[8],[],"The prediction inserts an extra boundary inside the gold token [各课], producing [各 / 课].",True,True,,1
740,P2,P2 Similarity-based projection,over,比如说中老年人大概是从30到50阶层的人们，青少年看他们抽烟，引起自己的好奇，后来试抽一次，再抽一次，已经瘾上了。,比如说中老年人大概是从30到50岁的人们，青少年看他们抽烟，引起了自己的好奇，后来试抽一次，再抽一次，就上瘾了。,比如说 中老年人 大概 是 从 30 到 50 阶层 的 人们 ， 青少年 看 他们 抽烟 ， 引起 自己 的 好奇 ， 后来 试 抽 一 次 ， 再 抽 一 次 ， 已经 瘾上 了 。,比如说 中老年人 大概 是 从 30 到 50 阶层 的 人们 ， 青少年 看 他们 抽烟 ， 引起 自己 的 好奇 ， 后来 试 抽 一 次 ， 再 抽 一 次 ， 已经 瘾 上 了 。,瘾上,瘾 / 上,53,55,瘾上,[],[54],[54],[],"The prediction inserts an extra boundary inside the gold token [瘾上], producing [瘾 / 上].",False,True,,1
741,P2,P2 Similarity-based projection,under,自己也知道对身体有坏处，可能会得肺癌。,自己也知道对身体有坏处，可能诱发肺癌。,自己 也 知道 对 身体 有 坏处 ， 可能 会 得 肺癌 。,自己 也 知道 对 身体 有 坏处 ， 可能 会得 肺癌 。,会 / 得,会得,14,16,会得,[15],[],[],[15],"The prediction misses the gold boundary between [会] and [得], merging them into [会得].",True,True,,1
745,P2,P2 Similarity-based projection,under,上菜的時候，一般先上涼菜，然后上热菜。上菜来以后，一般先要等最重要的或者年纪最大的客人开始吃，其他人才能跟着吃。后来，主人会鼓励客人们吃到饱，常常会说”多吃点”，”慢慢吃”等等。,上菜的时候，一般先上凉菜，然后上热菜。上菜了以后，一般要先等最重要的或者年纪最大的人开始吃，其他人才能跟着吃。而后，主人会鼓励客人们吃到饱，常常会说“多吃点”、“慢慢吃”等等。,上 菜 的 時候 ， 一般 先 上 涼 菜 ， 然后 上 热 菜 。 上 菜 来 以后 ， 一般 先 要 等 最 重要 的 或者 年纪 最 大 的 客人 开始 吃 ， 其他 人 才 能 跟着 吃 。 后来 ， 主人 会 鼓励 客人 们 吃 到 饱 ， 常常 会 说 ” 多 吃 点 ” ， ” 慢慢 吃 ” 等等 。,上 菜 的 時候 ， 一般 先 上 涼菜 ， 然后 上 热 菜 。 上 菜 来 以后 ， 一般 先 要 等 最 重要 的 或者 年纪 最 大 的 客人 开始 吃 ， 其他 人 才 能 跟着 吃 。 后来 ， 主人 会 鼓励 客人 们 吃 到 饱 ， 常常 会 说 ” 多 吃 点 ” ， ” 慢慢 吃 ” 等等 。,涼 / 菜,涼菜,10,12,涼菜,[11],[],[],[11],"The prediction misses the gold boundary between [涼] and [菜], merging them into [涼菜].",False,False,,1
746,P2,P2 Similarity-based projection,over,街上常常会看到吸烟者。现在在中国很多人吸烟，而大多数的人把吸好的烟扔掉地上。,在街上常常会看到吸烟者。现在在中国很多人吸烟，而大多数的人会把吸完的烟扔在地上。,街上 常常 会 看到 吸烟者 。 现在 在 中国 很多 人 吸烟 ， 而 大多数 的 人 把 吸 好 的 烟 扔掉 地上 。,街上 常常 会 看到 吸烟者 。 现在 在 中国 很多 人 吸烟 ， 而 大多数 的 人 把 吸 好 的 烟 扔 掉 地上 。,扔掉,扔 / 掉,33,35,扔掉,[],[34],[34],[],"The prediction inserts an extra boundary inside the gold token [扔掉], producing [扔 / 掉].",False,False,,1
